pid_integral,pid_derivative,pid_proportional,integral_sum,motor_target,gyro_offset,gyro_value,motors_enabled
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.44,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.42,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.31,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.34,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.41,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.4,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.44,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.41,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.38,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.38,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.37,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.48,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.4,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.36,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.39,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.3,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.37,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.43,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.29,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.34,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.48,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.42,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.47,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.49,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.52,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.5,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.56,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.52,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.52,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.56,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.52,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.5,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.52,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.53,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.7,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.67,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.45,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.53,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.67,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.67,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.48,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.81,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.67,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.81,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.56,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.8,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.84,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.56,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.87,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.8,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.88,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.67,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.78,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.5,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.67,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.46,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.53,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.78,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.8,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.7,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.7,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.78,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.76,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.84,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.89,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.82,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.8,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.88,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.63,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.7,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.78,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.9,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.78,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.85,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.83,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.86,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.85,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.86,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.81,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.7,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.8,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.73,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.84,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.86,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.91,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.89,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.86,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.69,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.81,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.81,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.82,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.88,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.77,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.79,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.7,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.74,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.44,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.35,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.35,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.44,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.41,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.49,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.44,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.45,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.38,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.5,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.64,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.44,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.52,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.48,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.61,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.58,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.57,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-43.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.91,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.66,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.54,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.41,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.32,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.55,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.17,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-101.04,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.8,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-101.01,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.99,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.96,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.88,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.07,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.18,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.75,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.78,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.37,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.26,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.29,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.98,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.43,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.06,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.28,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.01,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.71,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.62,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-101.09,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-101.39,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.17,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.51,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.22,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-101.36,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.24,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.39,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.11,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.82,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.32,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.56,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.9,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.09,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.48,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.68,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.88,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.96,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-101.0,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.16,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.06,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.31,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.42,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.36,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.99,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.6,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.07,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.08,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.02,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-99.82,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.07,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.59,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.87,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.65,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.03,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.72,True
81.0,11.0,29.0,-10.0,-50.0,2.0,-100.24,True
